Tanggal,NamaBarang,Satuan,Masuk,Keluar,BeratSatuan,BeratMasuk,Provinsi,Tujuan,Gudang,AsalBantuan,Sumber,Kategori,Spesifikasi,Nomor Dokumen
"30/11/2025, 07.00",AIR MINERAL,DUS,30,NULL,"15,000000","0,450000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/26/LOG/KL-2025
"30/11/2025, 07.00",GULA PASIR,KG,40,NULL,"0,500000","0,020000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/26/LOG/KL-2025
"30/11/2025, 07.00",HYGIENE KITS,PAKET,30,NULL,"5,000000","0,150000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,BA. 300.2/26/LOG/KL-2025
"30/11/2025, 07.00",KASUR LIPAT,PCS,30,NULL,"0,800000","0,024000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BNPB,BNPB,PERALATAN,NON FOOD,BA. 300.2/26/LOG/KL-2025
"30/11/2025, 07.00",KASUR PALEMBANG,PCS,5,NULL,"3,000000","0,015000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,PERALATAN,NON FOOD,BA. 300.2/26/LOG/KL-2025
"30/11/2025, 07.00",BERAS,KG,200,NULL,"5,000000","1,000000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/27/LOG/KL-2025
"30/11/2025, 07.00",HYGIENE KITS,PAKET,10,NULL,"5,000000","0,050000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,BA. 300.2/27/LOG/KL-2025
"30/11/2025, 07.00",KASUR LIPAT,PCS,10,NULL,"0,800000","0,008000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BNPB,BNPB,PERALATAN,NON FOOD,BA. 300.2/27/LOG/KL-2025
"30/11/2025, 07.00",MINYAK ANGIN,PCS,139,NULL,"0,400000","0,055600",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/27/LOG/KL-2025
"30/11/2025, 07.00",MINYAK TELON,PCS,34,NULL,"0,400000","0,013600",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,OBAT - OBATAN,BA. 300.2/27/LOG/KL-2025
"30/11/2025, 07.00",KASUR PALEMBANG,PCS,2,NULL,"3,000000","0,006000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,PERALATAN,NON FOOD,BA. 300.2/27/LOG/KL-2025
"30/11/2025, 07.00",BERAS,KG,250,NULL,"5,000000","1,250000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"30/11/2025, 07.00",MINYAK GORENG,DUS,6,NULL,"14,000000","0,084000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MINYAK GORENG,DUS,20,NULL,"14,000000","0,280000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MIE INSTAN,DUS,20,NULL,"5,000000","0,100000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",BERAS,KG,15,NULL,"5,000000","0,075000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",KOPI,PCS,20,NULL,"0,400000","0,008000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",GULA PASIR,KG,10,NULL,"0,500000","0,005000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",BERAS,KG,120,NULL,"5,000000","0,600000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",BAJU,KOLI,9,NULL,"12,000000","0,108000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",BERAS,KG,175,NULL,"5,000000","0,875000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MINYAK GORENG,DUS,30,NULL,"14,000000","0,420000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",GULA PASIR,KG,200,NULL,"0,500000","0,100000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",POP MIE,DUS,62,NULL,"4,000000","0,248000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MIE INSTAN,DUS,171,NULL,"5,000000","0,855000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",POPOK DEWASA,DUS,6,NULL,"5,000000","0,030000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",POPOK BAYI,DUS,7,NULL,"5,000000","0,035000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",BISKUIT,DUS,20,NULL,"4,000000","0,080000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",SHAMPOO,PCS,5,NULL,"0,600000","0,003000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",AIR MINERAL,DUS,232,NULL,"15,000000","3,480000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",PEMBALUT,DUS,4,NULL,"0,800000","0,003200",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",DETERGEN,PCS,45,NULL,"0,600000","0,027000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SABUN MANDI,PCS,5,NULL,"0,400000","0,002000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",PASTA GIGI,PCS,2,NULL,"0,400000","0,000800",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SIKAT GIGI,PCS,4,NULL,"0,400000","0,001600",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",MASKER,BOX,30,NULL,"0,500000","0,015000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",DASTER,PCS,150,NULL,"0,800000","0,120000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SARUNG,LEMBAR,100,NULL,"0,400000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",BAJU,KOLI,100,NULL,"12,000000","1,200000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",CELANA DEWASA LAKI-LAKI,PCS,100,NULL,"0,400000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SELIMUT,LEMBAR,100,NULL,"0,600000","0,060000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",CELANA DALAM DEWASA LAKI-LAKI,PCS,100,NULL,"0,400000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",TELOR,LAPIK,150,NULL,"2,000000","0,300000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",EMBER,PCS,100,NULL,"0,500000","0,050000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",GAYUNG,PCS,100,NULL,"0,300000","0,030000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SAPU LIDI,PCS,50,NULL,"0,200000","0,010000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SIKAT LANTAI,PCS,50,NULL,"0,600000","0,030000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",PEL LANTAI,PCS,60,NULL,"0,800000","0,048000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",KANTONG SAMPAH,PACK,20,NULL,"2,000000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SEKOP SAMPAH,PCS,50,NULL,"2,000000","0,100000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,PERALATAN,NON FOOD,NULL
"1/12/2025, 07.00",BISKUIT WAFFELO,DUS,14,NULL,"2,000000","0,028000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",BISKUIT WAFER,KOTAK,12,NULL,"3,000000","0,036000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",BISKUIT ROMA,PCS,182,NULL,"0,200000","0,036400",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MINYAK ANGIN,PCS,10,NULL,"0,400000","0,004000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",OBAT PARACETAMOL,BOX,5,NULL,"0,500000","0,002500",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,OBAT-OBATAN,OBAT - OBATAN,NULL
"1/12/2025, 07.00",OBAT BATUK,BOTOL,60,NULL,"0,500000","0,030000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,OBAT-OBATAN,OBAT - OBATAN,NULL
"1/12/2025, 07.00",DECOLGEN,BOX,2,NULL,"0,500000","0,001000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,OBAT-OBATAN,OBAT - OBATAN,NULL
"1/12/2025, 07.00",NEOZEP,BOX,3,NULL,"0,500000","0,001500",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,OBAT-OBATAN,OBAT - OBATAN,NULL
"1/12/2025, 07.00",BIDILIUM,BOX,5,NULL,"0,500000","0,002500",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,OBAT-OBATAN,OBAT - OBATAN,NULL
"1/12/2025, 07.00",CALVIPLEX,BOX,5,NULL,"0,500000","0,002500",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,OBAT-OBATAN,OBAT - OBATAN,NULL
"1/12/2025, 07.00",TELOR,LAPIK,60,NULL,"2,000000","0,120000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",SARDEN,DUS,10,NULL,"21,000000","0,210000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",MINYAK GORENG,DUS,23,NULL,"14,000000","0,322000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",AIR MINERAL,DUS,55,NULL,"15,000000","0,825000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",BERAS,KG,650,NULL,"5,000000","3,250000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",SAPU LIDI,PCS,50,NULL,"0,200000","0,010000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",GAYUNG,PCS,100,NULL,"0,300000","0,030000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",SIKAT LANTAI,PCS,50,NULL,"0,600000","0,030000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",PEL LANTAI,PCS,60,NULL,"0,800000","0,048000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",KANTONG SAMPAH,PACK,20,NULL,"2,000000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",SEKOP SAMPAH,PCS,50,NULL,"2,000000","0,100000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,PERALATAN,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",EMBER,PCS,100,NULL,"0,500000","0,050000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",MIE INSTAN,DUS,56,NULL,"5,000000","0,280000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",DETERGEN,PCS,20,NULL,"0,600000","0,012000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",KASUR LIPAT,PCS,30,NULL,"0,800000","0,024000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BNPB,BNPB,PERALATAN,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",HYGIENE KITS,PAKET,30,NULL,"5,000000","0,150000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",BISKUIT,DUS,16,NULL,"4,000000","0,064000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",POPOK BAYI,DUS,7,NULL,"5,000000","0,035000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",GULA PASIR,KG,100,NULL,"0,500000","0,050000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/28/LOG/KL-2025
"1/12/2025, 07.00",BERAS,KG,1,NULL,"5,000000","0,005000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MINYAK GORENG,DUS,18,NULL,"14,000000","0,252000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",GULA PASIR,KG,200,NULL,"0,500000","0,100000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",SUSU,DUS,200,NULL,"0,800000","0,160000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",AIR MINERAL,DUS,52,NULL,"15,000000","0,780000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",GARAM,PCS,201,NULL,"0,500000","0,100500",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MIE INSTAN,DUS,41,NULL,"5,000000","0,205000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",SARDEN,DUS,202,NULL,"21,000000","4,242000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",BISKUIT,DUS,7,NULL,"4,000000","0,028000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",BERAS,KG,70,NULL,"5,000000","0,350000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MIE INSTAN,DUS,13,NULL,"5,000000","0,065000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",HANDUK,LEMBAR,9,NULL,"0,600000","0,005400",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SELIMUT,LEMBAR,10,NULL,"0,600000","0,006000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SUSU BAYI,DUS,20,NULL,"0,800000","0,016000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",SABUN MANDI,PCS,30,NULL,"0,400000","0,012000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",GULA PASIR,KG,150,NULL,"0,500000","0,075000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",KOPI,PCS,15,NULL,"0,400000","0,006000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",TEH,KOTAK,2,NULL,"0,400000","0,000800",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",ENERGEN,DUS,1,NULL,"2,000000","0,002000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",SARDEN,DUS,25,NULL,"21,000000","0,525000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MINYAK GORENG,DUS,5,NULL,"14,000000","0,070000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",DETERGEN,PCS,5,NULL,"0,600000","0,003000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",BERAS,KG,85,NULL,"5,000000","0,425000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MIE INSTAN,DUS,50,NULL,"5,000000","0,250000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MINYAK GORENG,DUS,15,NULL,"14,000000","0,210000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",AIR MINERAL,DUS,65,NULL,"15,000000","0,975000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",SARUNG,LEMBAR,100,NULL,"0,400000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",KERUDUNG,LEMBAR,600,NULL,"0,600000","0,360000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",MIE INSTAN,DUS,15,NULL,"5,000000","0,075000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",AIR MINERAL,DUS,83,NULL,"15,000000","1,245000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",BERAS,KG,85,NULL,"5,000000","0,425000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",SARDEN,DUS,15,NULL,"21,000000","0,315000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",MINYAK GORENG,DUS,15,NULL,"14,000000","0,210000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",BISKUIT,DUS,400,NULL,"4,000000","1,600000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",ENERGEN,DUS,100,NULL,"2,000000","0,200000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",SELIMUT,LEMBAR,15,NULL,"0,600000","0,009000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",POPOK BAYI,DUS,15,NULL,"5,000000","0,075000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",POPOK DEWASA,DUS,15,NULL,"5,000000","0,075000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",KASUR PALEMBANG,PCS,15,NULL,"3,000000","0,045000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,PERALATAN,NON FOOD,NULL
"1/12/2025, 07.00",MINYAK ANGIN,PCS,15,NULL,"0,400000","0,006000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",VITAMIN C,BOX,15,NULL,"0,500000","0,007500",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,OBAT-OBATAN,OBAT - OBATAN,NULL
"1/12/2025, 07.00",SABUN MANDI,PCS,20,NULL,"0,400000","0,008000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SHAMPOO,PCS,20,NULL,"0,600000","0,012000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",SIKAT GIGI,PCS,20,NULL,"0,400000","0,008000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",GABIN,DUS,2,NULL,"5,000000","0,010000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",BISKUIT,DUS,4,NULL,"4,000000","0,016000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"1/12/2025, 07.00",POPOK DEWASA,DUS,7,NULL,"5,000000","0,035000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"1/12/2025, 07.00",POPOK BAYI,DUS,4,NULL,"5,000000","0,020000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
